activity__sum_values,activity__median,activity__mean,activity__length,activity__standard_deviation,activity__variance,activity__root_mean_square,activity__maximum,activity__absolute_maximum,activity__minimum
41641.0,3.0,28.917360305786133,1440.0,138.76551818847656,19255.869140625,141.74655151367188,1102.0,1102.0,0.0
26182.0,0.0,18.181943893432617,1440.0,123.66497039794922,15293.025390625,124.99443054199219,1607.0,1607.0,0.0
1488.0,0.0,1.0333333015441895,1440.0,21.72703742980957,472.0641784667969,21.751596450805664,728.0,728.0,0.0
485956.0,212.0,337.4694519042969,1440.0,435.15472412109375,189359.640625,550.6771240234375,3314.0,3314.0,0.0
554390.0,259.0,384.9930419921875,1440.0,418.4308166503906,175084.359375,568.5983276367188,2146.0,2146.0,0.0
445616.0,125.0,309.45556640625,1440.0,410.0450134277344,168136.90625,513.711669921875,2214.0,2214.0,0.0
335519.0,65.5,232.99929809570312,1440.0,341.2152099609375,116427.8203125,413.17852783203125,2080.0,2080.0,0.0
486774.0,134.0,338.0375061035156,1440.0,439.0543212890625,192768.6875,554.110107421875,2752.0,2752.0,0.0
438282.0,172.0,304.36248779296875,1440.0,361.272216796875,130517.609375,472.3919372558594,2284.0,2284.0,0.0
449997.0,197.0,312.4979248046875,1440.0,381.1129150390625,145247.0625,492.85089111328125,2839.0,2839.0,0.0
488054.0,242.0,338.9263916015625,1440.0,377.5,142506.25,507.3236999511719,2356.0,2356.0,0.0
547522.0,277.0,380.2236022949219,1440.0,406.64007568359375,165356.140625,556.7100830078125,2284.0,2284.0,0.0
403930.0,53.5,280.5069580078125,1440.0,402.0247802734375,161623.921875,490.2122497558594,2839.0,2839.0,0.0
343820.0,47.0,238.76388549804688,1440.0,387.4017028808594,150080.078125,455.0695495605469,2356.0,2356.0,0.0
487557.0,139.0,338.58123779296875,1440.0,471.1831970214844,222013.59375,580.2162475585938,2929.0,2929.0,0.0
467087.0,143.0,324.365966796875,1440.0,425.1912841796875,180787.625,534.79052734375,2356.0,2356.0,0.0
245574.0,0.0,170.53750610351562,1440.0,296.35443115234375,87825.953125,341.9195556640625,1954.0,1954.0,0.0
1089.0,0.0,0.7562500238418579,1440.0,2.0530202388763428,4.214892387390137,2.1878769397735596,61.0,61.0,0.0
1973.0,0.0,1.3701388835906982,1440.0,2.206951856613159,4.870635986328125,2.597675323486328,47.0,47.0,0.0
2825.0,3.0,1.9618055820465088,1440.0,1.9851704835891724,3.9409019947052,2.790982484817505,49.0,49.0,0.0
4864.0,3.0,3.3777778148651123,1440.0,0.8167044520378113,0.6670061945915222,3.4751100540161133,12.0,12.0,0.0
5484.0,3.0,3.808333396911621,1440.0,3.007755994796753,9.046595573425293,4.852834224700928,111.0,111.0,3.0
5729.0,3.0,3.9784722328186035,1440.0,1.0049643516540527,1.009953260421753,4.1034369468688965,8.0,8.0,3.0
27968.0,5.0,19.422222137451172,1440.0,82.95243072509766,6881.10546875,85.19583129882812,1620.0,1620.0,0.0
2421.0,3.0,1.681249976158142,1440.0,1.489009141921997,2.2171483039855957,2.2458293437957764,3.0,3.0,0.0
4210.0,3.0,2.9236111640930176,1440.0,1.635457158088684,2.674720048904419,3.349958658218384,5.0,5.0,0.0
5696.0,5.0,3.9555554389953613,1440.0,1.1077866554260254,1.2271912097930908,4.107749938964844,5.0,5.0,0.0
4381.0,3.0,3.04236102104187,1440.0,0.7702885270118713,0.5933443903923035,3.1383602619171143,5.0,5.0,0.0
4580.0,3.0,3.180555582046509,1440.0,0.5910534858703613,0.3493441939353943,3.2350082397460938,5.0,5.0,0.0
4450.0,3.0,3.090277671813965,1440.0,0.41521739959716797,0.17240548133850098,3.1180479526519775,5.0,5.0,3.0
7913.0,3.0,5.495139122009277,1440.0,27.765609741210938,770.9290771484375,28.304162979125977,568.0,568.0,3.0
35739.0,6.0,24.818750381469727,1440.0,93.8375015258789,8805.4765625,97.06413269042969,919.0,919.0,0.0
4314.0,3.0,2.995833396911621,1440.0,0.11172572523355484,0.012482637539505959,2.9979159832000732,3.0,3.0,0.0
3675.0,3.0,2.5520832538604736,1440.0,1.069168210029602,1.1431207656860352,2.7669930458068848,3.0,3.0,0.0
1659.0,0.0,1.1520832777023315,1440.0,1.4590935707092285,2.1289541721343994,1.859099268913269,3.0,3.0,0.0
396604.0,97.0,275.41943359375,1440.0,434.4527587890625,188749.203125,514.3977661132812,3222.0,3222.0,0.0
654325.0,249.0,454.3923645019531,1440.0,511.95709228515625,262100.0625,684.5234985351562,3222.0,3222.0,0.0
533175.0,137.0,370.2604064941406,1440.0,559.235107421875,312743.9375,670.6986694335938,3029.0,3029.0,0.0
621805.0,223.0,431.80902099609375,1440.0,562.7894897460938,316732.0,709.359619140625,3222.0,3222.0,0.0
407218.0,98.5,282.790283203125,1440.0,457.13421630859375,208971.6875,537.5332641601562,4259.0,4259.0,0.0
454270.0,111.0,315.46527099609375,1440.0,480.5403137207031,230918.984375,574.8367919921875,3029.0,3029.0,0.0
432124.0,97.0,300.08612060546875,1440.0,449.5342102050781,202081.0,540.4929809570312,4003.0,4003.0,0.0
515494.0,105.5,357.98193359375,1440.0,504.8118591308594,254835.015625,618.8587036132812,3430.0,3430.0,0.0
530576.0,209.0,368.45556640625,1440.0,449.90887451171875,202418.0,581.5303344726562,2513.0,2513.0,0.0
370399.0,59.0,257.2215270996094,1440.0,423.9931335449219,179770.171875,495.9164123535156,2593.0,2593.0,0.0
428336.0,84.5,297.45556640625,1440.0,469.2842712402344,220227.71875,555.614501953125,4129.0,4129.0,0.0
733182.0,258.0,509.1541748046875,1440.0,596.5275268554688,355845.09375,784.2723388671875,3762.0,3762.0,0.0
394727.0,3.0,274.115966796875,1440.0,477.21826171875,227737.28125,550.342529296875,2935.0,2935.0,0.0
162807.0,1.5,113.06041717529297,1440.0,546.798095703125,298988.125,558.3643798828125,7431.0,7431.0,0.0
301060.0,7.0,209.06944274902344,1440.0,624.9022216796875,390502.8125,658.9482421875,4819.0,4819.0,0.0
196919.0,3.0,136.74929809570312,1440.0,463.2187194824219,214571.59375,482.98236083984375,2935.0,2935.0,0.0
38570.0,5.0,26.78472137451172,1440.0,157.3238525390625,24750.794921875,159.587646484375,1673.0,1673.0,3.0
11753.0,7.0,8.161805152893066,1440.0,6.8601765632629395,47.0620231628418,10.661945343017578,249.0,249.0,5.0
51823.0,7.0,35.98819351196289,1440.0,281.9830322265625,79514.421875,284.270263671875,4819.0,4819.0,3.0
7755.0,3.0,5.385416507720947,1440.0,51.20808410644531,2622.267822265625,51.49048614501953,1673.0,1673.0,3.0
4336.0,3.0,3.01111102104187,1440.0,0.14865654706954956,0.02209876850247383,3.0147783756256104,5.0,5.0,3.0
10742.0,5.0,7.45972204208374,1440.0,44.30296325683594,1962.75244140625,44.926605224609375,758.0,758.0,3.0
4152.0,3.0,2.883333444595337,1440.0,0.5799903869628906,0.33638885617256165,2.9410881996154785,3.0,3.0,0.0
4320.0,3.0,3.0,1440.0,0.0,0.0,3.0,3.0,3.0,3.0
5432.0,3.0,3.7722222805023193,1440.0,0.973713219165802,0.9481173753738403,3.895866870880127,5.0,5.0,3.0
5636.0,3.0,3.913888931274414,1440.0,0.9962855577468872,0.9925848841667175,4.03870153427124,5.0,5.0,3.0
6728.0,5.0,4.672222137451172,1440.0,0.7403494715690613,0.5481173396110535,4.730515480041504,5.0,5.0,3.0
7162.0,5.0,4.973610877990723,1440.0,0.22821351885795593,0.052081409841775894,4.978844165802002,5.0,5.0,3.0
7685.0,5.0,5.33680534362793,1440.0,1.0883376598358154,1.184478759765625,5.446647644042969,16.0,16.0,3.0
8408.0,5.0,5.838889122009277,1440.0,1.1933329105377197,1.4240434169769287,5.959586143493652,7.0,7.0,3.0
8174.0,5.0,5.676388740539551,1440.0,1.3062875270843506,1.7063870429992676,5.824755668640137,7.0,7.0,3.0
7295.0,5.0,5.065972328186035,1440.0,1.2895770072937012,1.6630089282989502,5.227531433105469,7.0,7.0,0.0
6570.0,5.0,4.5625,1440.0,0.8773282766342163,0.7697048783302307,4.646085739135742,7.0,7.0,0.0
6650.0,5.0,4.61805534362793,1440.0,0.7861344218254089,0.6180073022842407,4.684489727020264,5.0,5.0,3.0
832067.0,250.0,577.8242797851562,1440.0,664.9146728515625,442111.5625,880.9043579101562,2929.0,2929.0,0.0
457455.0,116.0,317.6770935058594,1440.0,481.1755065917969,231529.859375,576.5835571289062,3869.0,3869.0,0.0
607672.0,212.0,421.99444580078125,1440.0,531.1659545898438,282137.28125,678.3927001953125,3314.0,3314.0,0.0
617517.0,178.0,428.83123779296875,1440.0,627.2696533203125,393467.1875,759.8443603515625,8000.0,8000.0,0.0
613974.0,143.0,426.3708190917969,1440.0,590.051513671875,348160.8125,727.9786376953125,5437.0,5437.0,0.0
505513.0,160.0,351.0506896972656,1440.0,465.3638610839844,216563.515625,582.9237670898438,2929.0,2929.0,0.0
562124.0,172.0,390.3638916015625,1440.0,495.5380554199219,245557.953125,630.826416015625,2839.0,2839.0,0.0
589149.0,91.0,409.1312561035156,1440.0,954.7711791992188,911588.0625,1038.7379150390625,7182.0,7182.0,0.0
505743.0,122.5,351.2104187011719,1440.0,536.5348510742188,287869.625,641.2631225585938,6964.0,6964.0,0.0
682731.0,125.0,474.1187438964844,1440.0,1023.44580078125,1047441.25,1127.931640625,6964.0,6964.0,0.0
532019.0,172.0,369.4576416015625,1440.0,493.5082702636719,243550.421875,616.4814453125,3418.0,3418.0,0.0
449291.0,79.0,312.00762939453125,1440.0,499.5093994140625,249509.640625,588.9468383789062,2929.0,2929.0,0.0
543986.0,172.0,377.76806640625,1440.0,513.5693969726562,263753.5,637.5438842773438,3752.0,3752.0,0.0
72224.0,5.0,50.155555725097656,1440.0,227.72549438476562,51858.8984375,233.18336486816406,2214.0,2214.0,0.0
6971.0,5.0,4.840972423553467,1440.0,2.183044195175171,4.765681743621826,5.310432434082031,47.0,47.0,0.0
8684.0,6.0,6.030555725097656,1440.0,1.8013604879379272,3.2448995113372803,6.293846130371094,64.0,64.0,5.0
8831.0,6.0,6.132638931274414,1440.0,0.9638125896453857,0.9289347529411316,6.207913875579834,24.0,24.0,5.0
9278.0,6.0,6.443055629730225,1440.0,5.6688313484191895,32.13564682006836,8.581876754760742,219.0,219.0,5.0
37628.0,6.0,26.130556106567383,1440.0,163.85972595214844,26850.0078125,165.93016052246094,2284.0,2284.0,3.0
10613.0,5.0,7.370139122009277,1440.0,44.55645751953125,1985.2779541015625,45.16189193725586,1182.0,1182.0,5.0
7200.0,5.0,5.0,1440.0,0.0,0.0,5.0,5.0,5.0,5.0
11571.0,5.0,8.035416603088379,1440.0,43.675899505615234,1907.5843505859375,44.40892028808594,809.0,809.0,3.0
4359.0,3.0,3.027083396911621,1440.0,0.35545721650123596,0.12634983658790588,3.047881841659546,5.0,5.0,0.0
4239.0,3.0,2.9437499046325684,1440.0,0.5193771719932556,0.2697526514530182,2.9892165660858154,5.0,5.0,0.0
4320.0,3.0,3.0,1440.0,0.0,0.0,3.0,3.0,3.0,3.0
4281.0,3.0,2.972916603088379,1440.0,0.28375428915023804,0.08051649481058121,2.9864275455474854,3.0,3.0,0.0
5401.0,3.0,3.750694513320923,1440.0,1.0359842777252197,1.07326340675354,3.8911402225494385,5.0,5.0,0.0
4143.0,3.0,2.8770833015441895,1440.0,0.5946776270866394,0.35364148020744324,2.937898874282837,3.0,3.0,0.0
4158.0,3.0,2.887500047683716,1440.0,0.6613197326660156,0.4373438060283661,2.9622626304626465,11.0,11.0,0.0
3990.0,3.0,2.7708332538604736,1440.0,0.7968579530715942,0.6349825859069824,2.8831405639648438,3.0,3.0,0.0
3522.0,3.0,2.445833444595337,1440.0,1.164216160774231,1.3553993701934814,2.7087819576263428,3.0,3.0,0.0
2742.0,3.0,1.9041666984558105,1440.0,1.444523811340332,2.086649179458618,2.3900837898254395,3.0,3.0,0.0
1800.0,0.0,1.25,1440.0,1.4790199995040894,2.1875,1.9364917278289795,3.0,3.0,0.0
2745.0,3.0,1.90625,1440.0,1.4439393281936646,2.0849609375,2.391390800476074,3.0,3.0,0.0
258776.0,3.0,179.70555114746094,1440.0,352.5769348144531,124310.4921875,395.73297119140625,3009.0,3009.0,0.0
572312.0,259.0,397.43890380859375,1440.0,443.3664855957031,196573.828125,595.4254760742188,2828.0,2828.0,0.0
666004.0,384.0,462.5027770996094,1440.0,456.8946838378906,208752.75,650.124267578125,3103.0,3103.0,0.0
603234.0,259.0,418.9125061035156,1440.0,503.9496154785156,253965.21875,655.3265380859375,3405.0,3405.0,0.0
615812.0,234.0,427.647216796875,1440.0,514.1417236328125,264341.6875,668.7479858398438,3200.0,3200.0,0.0
563229.0,205.0,391.1312561035156,1440.0,488.77069091796875,238896.78125,626.0035400390625,3300.0,3300.0,0.0
548958.0,241.0,381.2208251953125,1440.0,450.3959655761719,202856.515625,590.07275390625,3405.0,3405.0,0.0
594234.0,306.0,412.6625061035156,1440.0,480.58831787109375,230965.140625,633.447265625,4361.0,4361.0,0.0
624443.0,372.0,433.6409606933594,1440.0,467.27203369140625,218343.15625,637.4854125976562,3736.0,3736.0,0.0
663793.0,306.0,460.96734619140625,1440.0,544.4012451171875,296372.71875,713.3467407226562,3103.0,3103.0,0.0
636841.0,184.0,442.2507019042969,1440.0,619.1546020507812,383352.40625,760.8798217773438,4361.0,4361.0,0.0
713940.0,290.5,495.7916564941406,1440.0,612.1890258789062,374775.4375,787.7720336914062,6321.0,6321.0,0.0
611801.0,277.0,424.86181640625,1440.0,500.6041259765625,250604.484375,656.5912475585938,3512.0,3512.0,0.0
533250.0,285.0,370.3125,1440.0,392.4124755859375,153987.5625,539.5543212890625,2657.0,2657.0,0.0
172521.0,0.0,119.8062515258789,1440.0,245.50802612304688,60274.1875,273.1807556152344,2205.0,2205.0,0.0
2019.0,0.0,1.4020832777023315,1440.0,3.1539430618286133,9.947356224060059,3.451549530029297,82.0,82.0,0.0
4540.0,3.0,3.152777671813965,1440.0,22.419118881225586,502.6169128417969,22.639720916748047,644.0,644.0,0.0
13638.0,0.0,9.470833778381348,1440.0,71.3549575805664,5091.52978515625,71.9807357788086,1142.0,1142.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
756.0,0.0,0.5249999761581421,1440.0,14.227885246276855,202.43272399902344,14.237567901611328,483.0,483.0,0.0
12822.0,5.0,8.904166221618652,1440.0,32.05824661254883,1027.7310791015625,33.2718391418457,624.0,624.0,3.0
154399.0,7.0,107.22152709960938,1440.0,219.37818908691406,48126.7890625,244.17872619628906,1782.0,1782.0,0.0
258065.0,50.0,179.21180725097656,1440.0,264.0117492675781,69702.203125,319.09100341796875,1621.0,1621.0,0.0
249515.0,22.0,173.27430725097656,1440.0,276.715576171875,76571.5078125,326.4896545410156,2218.0,2218.0,0.0
132868.0,3.0,92.26944732666016,1440.0,201.67100524902344,40671.19140625,221.7765655517578,1673.0,1673.0,0.0
154345.0,3.0,107.18402862548828,1440.0,222.0570526123047,49309.33203125,246.57199096679688,1958.0,1958.0,0.0
274665.0,43.0,190.7395782470703,1440.0,294.75628662109375,86881.265625,351.0881042480469,1958.0,1958.0,0.0
189403.0,17.0,131.5298614501953,1440.0,234.0310516357422,54770.53515625,268.4597473144531,1782.0,1782.0,0.0
249377.0,16.0,173.178466796875,1440.0,288.8800354003906,83451.6796875,336.81219482421875,1782.0,1782.0,0.0
251358.0,19.0,174.55416870117188,1440.0,378.60931396484375,143345.015625,416.9102783203125,2674.0,2674.0,0.0
304340.0,29.0,211.34722900390625,1440.0,325.6094055175781,106021.4921875,388.1869812011719,2288.0,2288.0,0.0
172358.0,16.0,119.69305419921875,1440.0,248.9840850830078,61993.078125,276.2598571777344,1898.0,1898.0,0.0
199177.0,21.0,138.31736755371094,1440.0,248.6848602294922,61844.15625,284.56256103515625,1782.0,1782.0,0.0
186911.0,22.0,129.79930114746094,1440.0,220.5867156982422,48658.49609375,255.94210815429688,1673.0,1673.0,0.0
222770.0,21.0,154.70138549804688,1440.0,264.50677490234375,69963.828125,306.4251403808594,1571.0,1571.0,0.0
48543.0,5.0,33.71041488647461,1440.0,109.51709747314453,11993.994140625,114.58789825439453,979.0,979.0,0.0
9405.0,7.0,6.53125,1440.0,8.743830680847168,76.45457458496094,10.913835525512695,336.0,336.0,5.0
9056.0,7.0,6.288888931274414,1440.0,0.9573626518249512,0.9165432453155518,6.36134147644043,7.0,7.0,5.0
10080.0,7.0,7.0,1440.0,0.0,0.0,7.0,7.0,7.0,7.0
13351.0,7.0,9.271528244018555,1440.0,39.63351821899414,1570.8157958984375,40.70352554321289,1110.0,1110.0,7.0
216689.0,3.0,150.4784698486328,1440.0,331.8382263183594,110116.6015625,364.36297607421875,3418.0,3418.0,0.0
520990.0,172.0,361.7986145019531,1440.0,460.6258239746094,212176.15625,585.7255249023438,2430.0,2430.0,0.0
510276.0,148.0,354.35833740234375,1440.0,472.5468444824219,223300.53125,590.6525268554688,2929.0,2929.0,0.0
245487.0,3.0,170.47708129882812,1440.0,343.15753173828125,117757.1015625,383.17034912109375,2586.0,2586.0,0.0
195838.0,3.0,135.9986114501953,1440.0,304.88226318359375,92953.1875,333.8395080566406,2016.0,2016.0,0.0
311603.0,38.0,216.39097595214844,1440.0,376.3127136230469,141611.25,434.092529296875,4245.0,4245.0,0.0
526221.0,107.0,365.4312438964844,1440.0,495.7598571777344,245777.84375,615.8878784179688,2929.0,2929.0,0.0
527030.0,96.0,365.9930419921875,1440.0,524.3521728515625,274945.21875,639.4498901367188,3869.0,3869.0,0.0
420298.0,116.0,291.87359619140625,1440.0,391.6910705566406,153421.90625,488.47943115234375,2356.0,2356.0,0.0
438175.0,88.0,304.2882080078125,1440.0,445.73101806640625,198676.140625,539.6919555664062,2668.0,2668.0,0.0
426529.0,127.5,296.20068359375,1440.0,379.06597900390625,143691.015625,481.0674133300781,2430.0,2430.0,0.0
563936.0,190.0,391.6222229003906,1440.0,520.8988037109375,271335.59375,651.69287109375,3869.0,3869.0,0.0
408060.0,24.0,283.375,1440.0,477.0450744628906,227572.0,554.8634033203125,3418.0,3418.0,0.0
550601.0,212.0,382.36181640625,1440.0,436.113037109375,190194.59375,579.995849609375,2507.0,2507.0,0.0
209840.0,0.0,145.72222900390625,1440.0,352.267822265625,124092.625,381.21856689453125,4245.0,4245.0,0.0
239765.0,21.0,166.50347900390625,1440.0,287.4425964355469,82623.2421875,332.18463134765625,2080.0,2080.0,0.0
266763.0,29.0,185.25209045410156,1440.0,320.9580078125,103014.046875,370.5838317871094,2752.0,2752.0,0.0
253385.0,29.0,175.96180725097656,1440.0,314.9999084472656,99224.9453125,360.8150634765625,3752.0,3752.0,0.0
281302.0,12.0,195.34861755371094,1440.0,371.91595458984375,138321.484375,420.0982666015625,2586.0,2586.0,0.0
266608.0,14.5,185.14443969726562,1440.0,334.793212890625,112086.4921875,382.57672119140625,3418.0,3418.0,0.0
286299.0,42.0,198.81875610351562,1440.0,291.0108337402344,84687.296875,352.44317626953125,1725.0,1725.0,0.0
214631.0,6.0,149.04930114746094,1440.0,278.8905029296875,77779.9140625,316.2208251953125,1780.0,1780.0,0.0
336353.0,49.0,233.57847595214844,1440.0,438.95086669921875,192677.859375,497.22906494140625,3869.0,3869.0,0.0
291710.0,61.0,202.57638549804688,1440.0,311.4322204589844,96990.0234375,371.5201416015625,2214.0,2214.0,0.0
441333.0,102.0,306.48126220703125,1440.0,415.7033996582031,172809.328125,516.4688720703125,2430.0,2430.0,0.0
337751.0,45.0,234.54930114746094,1440.0,368.80157470703125,136014.59375,437.06744384765625,2214.0,2214.0,0.0
276219.0,56.5,191.81875610351562,1440.0,350.921875,123146.15625,399.92572021484375,6752.0,6752.0,0.0
154678.0,0.0,107.41527557373047,1440.0,220.3037109375,48533.72265625,245.09542846679688,1672.0,1672.0,0.0
250452.0,61.0,173.9250030517578,1440.0,269.0360412597656,72380.3984375,320.3596496582031,2016.0,2016.0,0.0
103042.0,0.0,71.55694580078125,1440.0,174.0075225830078,30278.619140625,188.14625549316406,1384.0,1384.0,0.0
37.0,0.0,0.02569444477558136,1440.0,0.7923459410667419,0.6278120875358582,0.7927623987197876,29.0,29.0,0.0
2757.0,0.0,1.9145833253860474,1440.0,30.40237808227539,924.3046264648438,30.462602615356445,948.0,948.0,0.0
242100.0,69.0,168.125,1440.0,233.408935546875,54479.734375,287.6556091308594,1488.0,1488.0,0.0
225622.0,12.0,156.68194580078125,1440.0,250.54530334472656,62772.9453125,295.50323486328125,1398.0,1398.0,0.0
260388.0,10.0,180.8249969482422,1440.0,279.6998291015625,78231.9921875,333.0610656738281,1398.0,1398.0,0.0
285646.0,66.0,198.3652801513672,1440.0,267.1685791015625,71379.046875,332.7579345703125,1535.0,1535.0,0.0
291924.0,62.0,202.72500610351562,1440.0,268.2814636230469,71974.9453125,336.2623596191406,2094.0,2094.0,0.0
186265.0,22.0,129.35069274902344,1440.0,197.17262268066406,38877.04296875,235.8148651123047,1089.0,1089.0,0.0
237998.0,66.0,165.27638244628906,1440.0,219.0967559814453,48003.390625,274.4443054199219,1159.0,1159.0,0.0
132658.0,0.0,92.12361145019531,1440.0,172.76480102539062,29847.67578125,195.7918243408203,1535.0,1535.0,0.0
289096.0,112.0,200.7611083984375,1440.0,236.33883666992188,55856.04296875,310.0984802246094,1234.0,1234.0,0.0
128463.0,5.0,89.21041870117188,1440.0,154.1720733642578,23769.02734375,178.12222290039062,1273.0,1273.0,0.0
181261.0,0.0,125.87569427490234,1440.0,238.90806579589844,57077.06640625,270.040283203125,1442.0,1442.0,0.0
233887.0,0.0,162.42152404785156,1440.0,286.6811828613281,82186.09375,329.4948425292969,1583.0,1583.0,0.0
118187.0,0.0,82.07430267333984,1440.0,190.74354553222656,36383.1015625,207.65185546875,1355.0,1355.0,0.0
215699.0,47.0,149.7909698486328,1440.0,215.01272583007812,46230.47265625,262.0454406738281,1313.0,1313.0,0.0
150236.0,0.0,104.33055877685547,1440.0,220.5670928955078,48649.83984375,243.99734497070312,2682.0,2682.0,0.0
2966.0,2.0,2.0597221851348877,1440.0,0.6566243171691895,0.4311554729938507,2.161853551864624,5.0,5.0,0.0
5993.0,4.0,4.161805629730225,1440.0,8.492531776428223,72.12310028076172,9.457470893859863,286.0,286.0,3.0
6586.0,0.0,4.573611259460449,1440.0,38.684051513671875,1496.4559326171875,38.9534797668457,700.0,700.0,0.0
0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0
602.0,0.0,0.41805556416511536,1440.0,0.8132285475730896,0.6613406538963318,0.9143911004066467,2.0,2.0,0.0
2429.0,2.0,1.6868056058883667,1440.0,0.7433732151985168,0.5526037216186523,1.8433438539505005,7.0,7.0,0.0
2880.0,2.0,2.0,1440.0,0.0,0.0,2.0,2.0,2.0,2.0
2568.0,2.0,1.7833333015441895,1440.0,1.1457651853561401,1.3127777576446533,2.119682788848877,33.0,33.0,0.0
27824.0,0.0,19.322221755981445,1440.0,80.90463256835938,6545.5595703125,83.17997741699219,990.0,990.0,0.0
275862.0,43.0,191.57083129882812,1440.0,303.9883117675781,92408.890625,359.3163757324219,2407.0,2407.0,0.0
302747.0,66.0,210.240966796875,1440.0,325.81097412109375,106152.78125,387.755126953125,3180.0,3180.0,0.0
293114.0,55.0,203.5513916015625,1440.0,328.5273132324219,107930.1875,386.4755554199219,2725.0,2725.0,0.0
279538.0,61.0,194.1236114501953,1440.0,303.20648193359375,91934.171875,360.02520751953125,2127.0,2127.0,0.0
230944.0,23.0,160.37777709960938,1440.0,261.1211853027344,68184.28125,306.4397277832031,2194.0,2194.0,0.0
295641.0,46.0,205.30624389648438,1440.0,324.2021484375,105107.03125,383.74169921875,2561.0,2561.0,0.0
293319.0,64.0,203.69375610351562,1440.0,307.01470947265625,94258.0234375,368.4415283203125,3083.0,3083.0,0.0
197922.0,33.0,137.44583129882812,1440.0,224.5194854736328,50409.0,263.2496032714844,1880.0,1880.0,0.0
227454.0,44.0,157.95416259765625,1440.0,257.30426025390625,66205.484375,301.9188537597656,2000.0,2000.0,0.0
342959.0,58.0,238.1659698486328,1440.0,342.29296875,117164.46875,416.9981994628906,2263.0,2263.0,0.0
341803.0,72.0,237.36318969726562,1440.0,344.0580139160156,118375.9140625,417.9918518066406,2725.0,2725.0,0.0
168112.0,2.0,116.74444580078125,1440.0,228.33624267578125,52137.4375,256.4501953125,1766.0,1766.0,0.0
181348.0,16.0,125.93611145019531,1440.0,231.89764404296875,53776.515625,263.88714599609375,1660.0,1660.0,0.0
207223.0,44.0,143.9048614501953,1440.0,211.6116943359375,44779.51171875,255.90646362304688,1421.0,1421.0,0.0
91283.0,0.0,63.39097213745117,1440.0,187.449951171875,35137.484375,197.87850952148438,2062.0,2062.0,0.0
490797.0,46.0,340.83123779296875,1440.0,545.459716796875,297526.3125,643.1891479492188,3296.0,3296.0,0.0
701150.0,208.0,486.90972900390625,1440.0,660.6568603515625,436467.5,820.7000732421875,4093.0,4093.0,0.0
598875.0,171.5,415.8854064941406,1440.0,562.5513305664062,316463.96875,699.5888671875,3195.0,3195.0,0.0
584786.0,204.5,406.10137939453125,1440.0,512.3467407226562,262499.1875,653.7717895507812,3616.0,3616.0,0.0
462923.0,8.0,321.47430419921875,1440.0,662.839111328125,439355.71875,736.6827392578125,4221.0,4221.0,0.0
487358.0,93.0,338.44305419921875,1440.0,566.6200561523438,321058.28125,660.00146484375,5931.0,5931.0,0.0
488099.0,38.0,338.9576416015625,1440.0,542.4439086914062,294245.375,639.638671875,3002.0,3002.0,0.0
501309.0,103.0,348.1312561035156,1440.0,539.7083129882812,291285.03125,642.246337890625,3506.0,3506.0,0.0
458449.0,94.5,318.36737060546875,1440.0,430.9407043457031,185709.890625,535.7869873046875,2269.0,2269.0,0.0
432664.0,28.0,300.46112060546875,1440.0,507.6019592285156,257659.75,589.861572265625,2911.0,2911.0,0.0
658515.0,231.0,457.3020935058594,1440.0,580.0375366210938,336443.5625,738.6262817382812,3729.0,3729.0,0.0
568142.0,156.0,394.5430603027344,1440.0,553.0519409179688,305866.4375,679.3604736328125,4093.0,4093.0,0.0
442954.0,10.0,307.60693359375,1440.0,518.2971801757812,268631.96875,602.70556640625,3296.0,3296.0,0.0
636848.0,39.0,442.25555419921875,1440.0,703.3749389648438,494736.34375,830.8587646484375,3729.0,3729.0,0.0
123184.0,5.0,85.54444122314453,1440.0,255.3175811767578,65187.06640625,269.26739501953125,2199.0,2199.0,0.0
380440.0,7.0,264.1944580078125,1440.0,437.3305358886719,191257.984375,510.9371032714844,2657.0,2657.0,0.0
476614.0,166.0,330.98193359375,1440.0,460.2742614746094,211852.40625,566.9227905273438,3009.0,3009.0,0.0
484804.0,285.0,336.66943359375,1440.0,408.5315246582031,166898.015625,529.381103515625,2918.0,2918.0,0.0
443042.0,197.0,307.6680603027344,1440.0,381.65277099609375,145658.828125,490.22283935546875,2741.0,2741.0,0.0
334334.0,56.0,232.1763916015625,1440.0,373.115478515625,139215.15625,439.4553527832031,2741.0,2741.0,0.0
448054.0,77.0,311.14862060546875,1440.0,455.177001953125,207186.09375,551.361572265625,3736.0,3736.0,0.0
366671.0,85.0,254.6326446533203,1440.0,382.4027404785156,146231.859375,459.42315673828125,2576.0,2576.0,0.0
452441.0,105.0,314.19512939453125,1440.0,428.24505615234375,183393.828125,531.1425170898438,2918.0,2918.0,0.0
424657.0,154.0,294.90069580078125,1440.0,392.3868103027344,153967.40625,490.85009765625,2576.0,2576.0,0.0
509872.0,227.0,354.0777893066406,1440.0,419.977783203125,176381.328125,549.3199462890625,2657.0,2657.0,0.0
382431.0,69.5,265.57708740234375,1440.0,397.6117858886719,158095.140625,478.1488342285156,2347.0,2347.0,0.0
397048.0,42.0,275.727783203125,1440.0,447.1483459472656,199941.640625,525.3260498046875,3512.0,3512.0,0.0
